IDIndikator;Indikator;IDTer;nTer;God+Mes;nVrTacka;Vrednost;IDStatusPodatka;nStatusPodatka;IDStatusPoverljivosti;nStatusPoverljivosti;IDJedinicaMere;nJedinicaMere
2403040103IND02;Average gross earnings;80454;Titel;202502;2025/february;114673;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80454;Titel;202503;2025/march;117852;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80454;Titel;202504;2025/april;120553;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80454;Titel;202505;2025/may;119076;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80454;Titel;202506;2025/june;116979;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80454;Titel;202507;2025/july;121666;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80454;Titel;202508;2025/august;117252;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80454;Titel;202509;2025/september;122022;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80454;Titel;202510;2025/october;124370;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80454;Titel;202511;2025/november;123458;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80462;Vrbas;202412;2024/december;122959;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80462;Vrbas;202501;2025/january;124836;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80462;Vrbas;202502;2025/february;119235;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80462;Vrbas;202503;2025/march;122947;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80462;Vrbas;202504;2025/april;124286;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80462;Vrbas;202505;2025/may;125178;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80462;Vrbas;202506;2025/june;123289;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80462;Vrbas;202507;2025/july;127480;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80462;Vrbas;202508;2025/august;121978;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80462;Vrbas;202509;2025/september;127479;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80462;Vrbas;202510;2025/october;129659;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80462;Vrbas;202511;2025/november;130214;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS124;Severnobanatska oblast;202412;2024/december;121851;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS124;Severnobanatska oblast;202501;2025/january;125448;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS124;Severnobanatska oblast;202502;2025/february;118509;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS124;Severnobanatska oblast;202503;2025/march;123511;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS124;Severnobanatska oblast;202504;2025/april;125622;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS124;Severnobanatska oblast;202505;2025/may;124803;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS124;Severnobanatska oblast;202506;2025/june;123550;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS124;Severnobanatska oblast;202507;2025/july;127122;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS124;Severnobanatska oblast;202508;2025/august;120785;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS124;Severnobanatska oblast;202509;2025/september;130520;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS124;Severnobanatska oblast;202510;2025/october;127209;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS124;Severnobanatska oblast;202511;2025/november;130702;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80012;Ada;202412;2024/december;112873;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80012;Ada;202501;2025/january;120371;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80012;Ada;202502;2025/february;111741;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80012;Ada;202503;2025/march;115754;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80012;Ada;202504;2025/april;117938;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80012;Ada;202505;2025/may;118845;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80012;Ada;202506;2025/june;114780;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80012;Ada;202507;2025/july;120398;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80012;Ada;202508;2025/august;115419;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80012;Ada;202509;2025/september;120356;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80012;Ada;202510;2025/october;127375;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80012;Ada;202511;2025/november;125153;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80195;Kanjiža;202412;2024/december;118878;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80195;Kanjiža;202501;2025/january;118483;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80195;Kanjiža;202502;2025/february;111704;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80195;Kanjiža;202503;2025/march;115530;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80195;Kanjiža;202504;2025/april;117686;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80195;Kanjiža;202505;2025/may;117027;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80195;Kanjiža;202506;2025/june;115474;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80195;Kanjiža;202507;2025/july;124802;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80195;Kanjiža;202508;2025/august;113255;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80195;Kanjiža;202509;2025/september;119156;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80195;Kanjiža;202510;2025/october;122595;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80195;Kanjiža;202511;2025/november;123444;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80209;Kikinda;202412;2024/december;126652;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80209;Kikinda;202501;2025/january;129769;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80209;Kikinda;202502;2025/february;122760;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80209;Kikinda;202503;2025/march;125793;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80209;Kikinda;202504;2025/april;130564;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80209;Kikinda;202505;2025/may;129127;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80209;Kikinda;202506;2025/june;126574;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80209;Kikinda;202507;2025/july;130473;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80209;Kikinda;202508;2025/august;124640;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80209;Kikinda;202509;2025/september;138380;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80209;Kikinda;202510;2025/october;127937;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80209;Kikinda;202511;2025/november;136358;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80276;Novi Kneževac;202412;2024/december;121365;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80276;Novi Kneževac;202501;2025/january;123316;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80276;Novi Kneževac;202502;2025/february;118761;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80276;Novi Kneževac;202503;2025/march;121208;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80276;Novi Kneževac;202504;2025/april;123555;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80276;Novi Kneževac;202505;2025/may;123018;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80276;Novi Kneževac;202506;2025/june;122841;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80276;Novi Kneževac;202507;2025/july;123310;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80276;Novi Kneževac;202508;2025/august;118242;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80276;Novi Kneževac;202509;2025/september;125491;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80276;Novi Kneževac;202510;2025/october;128739;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80276;Novi Kneževac;202511;2025/november;127142;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80365;Senta;202412;2024/december;121178;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80365;Senta;202501;2025/january;127020;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80365;Senta;202502;2025/february;119372;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80365;Senta;202503;2025/march;133671;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80365;Senta;202504;2025/april;126249;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80365;Senta;202505;2025/may;126282;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80365;Senta;202506;2025/june;130292;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80365;Senta;202507;2025/july;127804;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80365;Senta;202508;2025/august;122827;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80365;Senta;202509;2025/september;129293;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80365;Senta;202510;2025/october;131428;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80365;Senta;202511;2025/november;130152;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80489;Čoka;202412;2024/december;110394;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80489;Čoka;202501;2025/january;115921;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80489;Čoka;202502;2025/february;111032;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80489;Čoka;202503;2025/march;117151;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80489;Čoka;202504;2025/april;119267;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80489;Čoka;202505;2025/may;117918;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80489;Čoka;202506;2025/june;119089;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80489;Čoka;202507;2025/july;121265;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80489;Čoka;202508;2025/august;115257;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80489;Čoka;202509;2025/september;121168;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80489;Čoka;202510;2025/october;120741;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;80489;Čoka;202511;2025/november;119209;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS125;Severnobačka oblast;202412;2024/december;131995;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS125;Severnobačka oblast;202501;2025/january;129585;A;Normal value;F;Free (free for publication);RSD;RSD
